day,month,time,location,direction,volume
1,3,700,Example,0,6287
1,3,700,Example,1,5421
1,3,800,Example,0,6125
1,3,800,Example,1,4624
1,3,900,Example,0,4415
1,3,900,Example,1,4319
1,3,1000,Example,0,4332
1,3,1000,Example,1,3905
1,3,1100,Example,0,3982
1,3,1100,Example,1,4045
1,3,1200,Example,0,4368
1,3,1200,Example,1,4167
1,3,1300,Example,0,4538
1,3,1300,Example,1,4460
1,3,1400,Example,0,4479
1,3,1400,Example,1,4567
1,3,1500,Example,0,4882
1,3,1500,Example,1,4904
1,3,1600,Example,0,5821
1,3,1600,Example,1,6252
1,3,1700,Example,0,5933
1,3,1700,Example,1,5790
1,3,1800,Example,0,5070
1,3,1800,Example,1,4943
1,3,1900,Example,0,3303
1,3,1900,Example,1,3359
1,3,2000,Example,0,2172
1,3,2000,Example,1,2565
1,3,2100,Example,0,1741
1,3,2100,Example,1,1895
1,3,2200,Example,0,1026
1,3,2200,Example,1,1511
1,3,2300,Example,0,695
1,3,2300,Example,1,884
2,3,0,Example,0,347
2,3,0,Example,1,788
2,3,100,Example,0,206
2,3,100,Example,1,329
2,3,200,Example,0,188
2,3,200,Example,1,181
2,3,300,Example,0,380
2,3,300,Example,1,189
2,3,400,Example,0,1116
2,3,400,Example,1,418
2,3,500,Example,0,1731
