day,month,time,location,direction,volume
5,4,400,Example,1,507
5,4,500,Example,0,1432
5,4,500,Example,1,991
5,4,600,Example,0,3033
5,4,600,Example,1,2991
5,4,700,Example,0,5605
5,4,700,Example,1,4673
5,4,800,Example,0,5464
5,4,800,Example,1,4896
5,4,900,Example,0,4397
5,4,900,Example,1,4280
5,4,1000,Example,0,4245
5,4,1000,Example,1,4220
5,4,1100,Example,0,4638
5,4,1100,Example,1,4541
5,4,1200,Example,0,5021
5,4,1200,Example,1,5069
5,4,1300,Example,0,5382
5,4,1300,Example,1,5426
5,4,1400,Example,0,5764
5,4,1400,Example,1,5626
5,4,1500,Example,0,5969
5,4,1500,Example,1,5971
5,4,1600,Example,0,6173
5,4,1600,Example,1,6385
5,4,1700,Example,0,6103
5,4,1700,Example,1,5824
5,4,1800,Example,0,4770
5,4,1800,Example,1,4914
5,4,1900,Example,0,3704
5,4,1900,Example,1,3951
5,4,2000,Example,0,2852
5,4,2000,Example,1,2936
5,4,2100,Example,0,2109
5,4,2100,Example,1,2366
5,4,2200,Example,0,1516
5,4,2200,Example,1,1890
5,4,2300,Example,0,1136
5,4,2300,Example,1,1489
6,4,0,Example,0,676
6,4,0,Example,1,1220
6,4,100,Example,0,354
6,4,100,Example,1,647
6,4,200,Example,0,305
6,4,200,Example,1,309
6,4,300,Example,0,430
6,4,300,Example,1,377
6,4,400,Example,0,939
6,4,400,Example,1,426
6,4,500,Example,0,1104
6,4,500,Example,1,750
6,4,600,Example,0,1502
6,4,600,Example,1,1340
6,4,700,Example,0,2264
6,4,700,Example,1,1836
6,4,800,Example,0,2679
6,4,800,Example,1,2588
6,4,900,Example,0,3547
6,4,900,Example,1,3529
6,4,1000,Example,0,3897
6,4,1000,Example,1,3896
6,4,1100,Example,0,4431
6,4,1100,Example,1,4401
6,4,1200,Example,0,4808
6,4,1200,Example,1,4890
6,4,1300,Example,0,5170
6,4,1300,Example,1,5047
6,4,1400,Example,0,5519
6,4,1400,Example,1,4825
6,4,1500,Example,0,4895
6,4,1500,Example,1,4647
6,4,1600,Example,0,4349
6,4,1600,Example,1,4293
6,4,1700,Example,0,4203
6,4,1700,Example,1,4378
6,4,1800,Example,0,3813
6,4,1800,Example,1,3975
6,4,1900,Example,0,2958
6,4,1900,Example,1,3181
6,4,2000,Example,0,2131
6,4,2000,Example,1,2413
6,4,2100,Example,0,1446
6,4,2100,Example,1,1577
6,4,2200,Example,0,1175
6,4,2200,Example,1,1289
6,4,2300,Example,0,966
6,4,2300,Example,1,1199
7,4,0,Example,0,728
7,4,0,Example,1,1016
7,4,100,Example,0,428
7,4,100,Example,1,776
7,4,200,Example,0,330
7,4,200,Example,1,400
7,4,300,Example,0,425
7,4,300,Example,1,239
7,4,400,Example,0,842
7,4,400,Example,1,375
7,4,500,Example,0,934
7,4,500,Example,1,579
7,4,600,Example,0,933
7,4,600,Example,1,845
7,4,700,Example,0,1456
7,4,700,Example,1,1015
7,4,800,Example,0,1768
7,4,800,Example,1,1595
7,4,900,Example,0,2673
7,4,900,Example,1,2545
7,4,1000,Example,0,3064
7,4,1000,Example,1,3071
7,4,1100,Example,0,3605
7,4,1100,Example,1,3920
7,4,1200,Example,0,4446
7,4,1200,Example,1,4404
7,4,1300,Example,0,5225
7,4,1300,Example,1,4923
7,4,1400,Example,0,5070
7,4,1400,Example,1,4634
7,4,1500,Example,0,4575
7,4,1500,Example,1,4241
7,4,1600,Example,0,4485
7,4,1600,Example,1,4230
7,4,1700,Example,0,4300
7,4,1700,Example,1,4116
7,4,1800,Example,0,4223
7,4,1800,Example,1,3982
7,4,1900,Example,0,3514
7,4,1900,Example,1,3347
7,4,2000,Example,0,2427
7,4,2000,Example,1,2516
7,4,2100,Example,0,1874
7,4,2100,Example,1,2038
7,4,2200,Example,0,1281
7,4,2200,Example,1,1468
7,4,2300,Example,0,884
7,4,2300,Example,1,1236
1,4,0,Example,0,503
1,4,0,Example,1,1090
1,4,100,Example,0,212
1,4,100,Example,1,606
1,4,200,Example,0,196
1,4,200,Example,1,197
1,4,300,Example,0,389
1,4,300,Example,1,201
1,4,400,Example,0,1155
1,4,400,Example,1,452
1,4,500,Example,0,1718
1,4,500,Example,1,1105
1,4,600,Example,0,3362
1,4,600,Example,1,3468
1,4,700,Example,0,6275
1,4,700,Example,1,5787
1,4,800,Example,0,6275
1,4,800,Example,1,5113
1,4,900,Example,0,4914
1,4,900,Example,1,4569
1,4,1000,Example,0,4222
1,4,1000,Example,1,3930
1,4,1100,Example,0,3935
1,4,1100,Example,1,3878
1,4,1200,Example,0,4286
1,4,1200,Example,1,3981
1,4,1300,Example,0,4363
1,4,1300,Example,1,4276
1,4,1400,Example,0,4446
1,4,1400,Example,1,4349
1,4,1500,Example,0,4953
1,4,1500,Example,1,4948
1,4,1600,Example,0,6146
1,4,1600,Example,1,6590
1,4,1700,Example,0,6243
1,4,1700,Example,1,5598
1,4,1800,Example,0,5045
1,4,1800,Example,1,4748
1,4,1900,Example,0,3217
1,4,1900,Example,1,3340
1,4,2000,Example,0,2247
1,4,2000,Example,1,2601
1,4,2100,Example,0,1738
1,4,2100,Example,1,1957
1,4,2200,Example,0,1225
1,4,2200,Example,1,1395
1,4,2300,Example,0,823
1,4,2300,Example,1,1059
2,4,0,Example,0,490
2,4,0,Example,1,1046
2,4,100,Example,0,234
2,4,100,Example,1,524
2,4,200,Example,0,189
2,4,200,Example,1,224
2,4,300,Example,0,357
2,4,300,Example,1,205
2,4,400,Example,0,1134
2,4,400,Example,1,383
2,4,500,Example,0,1632
2,4,500,Example,1,984
2,4,600,Example,0,3281
2,4,600,Example,1,3413
2,4,700,Example,0,6194
2,4,700,Example,1,5417
2,4,800,Example,0,6016
2,4,800,Example,1,5125
2,4,900,Example,0,5172
2,4,900,Example,1,4815
2,4,1000,Example,0,4227
2,4,1000,Example,1,4065
2,4,1100,Example,0,4083
2,4,1100,Example,1,3988
2,4,1200,Example,0,4133
2,4,1200,Example,1,4283
2,4,1300,Example,0,4274
2,4,1300,Example,1,4369
2,4,1400,Example,0,4462
2,4,1400,Example,1,4597
2,4,1500,Example,0,4800
2,4,1500,Example,1,5108
2,4,1600,Example,0,5976
2,4,1600,Example,1,6337
2,4,1700,Example,0,6191
2,4,1700,Example,1,6276
2,4,1800,Example,0,4180
2,4,1800,Example,1,4800
2,4,1900,Example,0,4291
2,4,1900,Example,1,3440
2,4,2000,Example,0,2551
2,4,2000,Example,1,2635
2,4,2100,Example,0,1962
2,4,2100,Example,1,2255
2,4,2200,Example,0,1399
2,4,2200,Example,1,1736
2,4,2300,Example,0,914
2,4,2300,Example,1,1095
3,4,0,Example,0,512
3,4,0,Example,1,1025
3,4,100,Example,0,240
3,4,100,Example,1,509
3,4,200,Example,0,220
3,4,200,Example,1,239
3,4,300,Example,0,424
3,4,300,Example,1,235
3,4,400,Example,0,985
3,4,400,Example,1,453
3,4,500,Example,0,1531
3,4,500,Example,1,920
3,4,600,Example,0,3267
3,4,600,Example,1,3424
3,4,700,Example,0,6112
3,4,700,Example,1,5624
3,4,800,Example,0,6383
3,4,800,Example,1,5235
3,4,900,Example,0,5096
3,4,900,Example,1,4910
3,4,1000,Example,0,4317
3,4,1000,Example,1,4148
3,4,1100,Example,0,4243
3,4,1100,Example,1,4170
3,4,1200,Example,0,4287
3,4,1200,Example,1,4436
3,4,1300,Example,0,4556
3,4,1300,Example,1,4590
3,4,1400,Example,0,4664
3,4,1400,Example,1,4524
3,4,1500,Example,0,5197
3,4,1500,Example,1,5043
3,4,1600,Example,0,3436
3,4,1600,Example,1,3623
3,4,1700,Example,0,6231
3,4,1700,Example,1,6574
3,4,1800,Example,0,5231
3,4,1800,Example,1,5117
3,4,1900,Example,0,3682
3,4,1900,Example,1,3733
3,4,2000,Example,0,2834
3,4,2000,Example,1,2835
3,4,2100,Example,0,2144
3,4,2100,Example,1,2491
3,4,2200,Example,0,1529
3,4,2200,Example,1,1751
3,4,2300,Example,0,954
3,4,2300,Example,1,1303
4,4,0,Example,0,514
4,4,0,Example,1,993
4,4,100,Example,0,247
4,4,100,Example,1,480
4,4,200,Example,0,195
4,4,200,Example,1,221
4,4,300,Example,0,416
4,4,300,Example,1,205
4,4,400,Example,0,967
4,4,400,Example,1,464
4,4,500,Example,0,1509
4,4,500,Example,1,966
4,4,600,Example,0,3271
4,4,600,Example,1,3378
4,4,700,Example,0,6452
4,4,700,Example,1,5584
4,4,800,Example,0,6309
4,4,800,Example,1,5055
4,4,900,Example,0,5210
4,4,900,Example,1,4960
4,4,1000,Example,0,4271
4,4,1000,Example,1,4090
4,4,1100,Example,0,4114
4,4,1100,Example,1,4259
4,4,1200,Example,0,4332
4,4,1200,Example,1,4476
4,4,1300,Example,0,4595
4,4,1300,Example,1,4711
4,4,1400,Example,0,4840
4,4,1400,Example,1,4690
4,4,1500,Example,0,5293
4,4,1500,Example,1,5277
4,4,1600,Example,0,6165
4,4,1600,Example,1,6535
4,4,1700,Example,0,6368
4,4,1700,Example,1,6472
4,4,1800,Example,0,5375
4,4,1800,Example,1,5282
4,4,1900,Example,0,3931
4,4,1900,Example,1,4042
4,4,2000,Example,0,2832
4,4,2000,Example,1,2977
4,4,2100,Example,0,2175
4,4,2100,Example,1,2206
4,4,2200,Example,0,1564
4,4,2200,Example,1,1884
4,4,2300,Example,0,1070
4,4,2300,Example,1,1384
5,4,0,Example,0,594
5,4,0,Example,1,920
5,4,100,Example,0,276
5,4,100,Example,1,719
5,4,200,Example,0,282
5,4,200,Example,1,271
5,4,300,Example,0,486
5,4,300,Example,1,234
5,4,400,Example,0,1108
5,4,400,Example,1,489
5,4,500,Example,0,1523
5,4,500,Example,1,1060
5,4,600,Example,0,3237
5,4,600,Example,1,3160
5,4,700,Example,0,6207
5,4,700,Example,1,5152
5,4,800,Example,0,5860
5,4,800,Example,1,5102
5,4,900,Example,0,4888
5,4,900,Example,1,4837
5,4,1000,Example,0,3980
5,4,1000,Example,1,4368
5,4,1100,Example,0,4637
5,4,1100,Example,1,4553
5,4,1200,Example,0,4995
5,4,1200,Example,1,5098
5,4,1300,Example,0,5192
5,4,1300,Example,1,5533
5,4,1400,Example,0,5406
5,4,1400,Example,1,5787
5,4,1500,Example,0,5792
5,4,1500,Example,1,6147
5,4,1600,Example,0,6160
5,4,1600,Example,1,6372
5,4,1700,Example,0,5758
5,4,1700,Example,1,5665
5,4,1800,Example,0,4563
5,4,1800,Example,1,4664
5,4,1900,Example,0,3620
5,4,1900,Example,1,4110
5,4,2000,Example,0,2907
5,4,2000,Example,1,2883
5,4,2100,Example,0,2187
5,4,2100,Example,1,2337
5,4,2200,Example,0,1651
5,4,2200,Example,1,1796
5,4,2300,Example,0,1201
5,4,2300,Example,1,1304
6,4,0,Example,0,730
6,4,0,Example,1,1231
6,4,100,Example,0,395
6,4,100,Example,1,703
6,4,200,Example,0,306
6,4,200,Example,1,374
6,4,300,Example,0,470
6,4,300,Example,1,304
6,4,400,Example,0,1049
6,4,400,Example,1,436
6,4,500,Example,0,1117
6,4,500,Example,1,733
6,4,600,Example,0,1382
6,4,600,Example,1,1289
6,4,700,Example,0,2152
6,4,700,Example,1,1705
6,4,800,Example,0,2752
6,4,800,Example,1,2574
6,4,900,Example,0,3701
6,4,900,Example,1,3814
6,4,1000,Example,0,3937
6,4,1000,Example,1,4238
6,4,1100,Example,0,4488
6,4,1100,Example,1,4896
6,4,1200,Example,0,4932
6,4,1200,Example,1,5362
6,4,1300,Example,0,4993
6,4,1300,Example,1,5425
6,4,1400,Example,0,4726
6,4,1400,Example,1,5295
6,4,1500,Example,0,4487
6,4,1500,Example,1,4937
6,4,1600,Example,0,4395
6,4,1600,Example,1,4338
6,4,1700,Example,0,4287
6,4,1700,Example,1,4127
6,4,1800,Example,0,3709
6,4,1800,Example,1,3617
6,4,1900,Example,0,3146
6,4,1900,Example,1,2805
6,4,2000,Example,0,2190
6,4,2000,Example,1,2355
6,4,2100,Example,0,1369
6,4,2100,Example,1,1644
6,4,2200,Example,0,1091
6,4,2200,Example,1,1128
6,4,2300,Example,0,1047
6,4,2300,Example,1,1263
7,4,0,Example,0,736
7,4,0,Example,1,1010
7,4,100,Example,0,447
7,4,100,Example,1,819
7,4,200,Example,0,318
7,4,200,Example,1,494
7,4,300,Example,0,467
7,4,300,Example,1,322
7,4,400,Example,0,899
7,4,400,Example,1,327
7,4,500,Example,0,918
7,4,500,Example,1,607
7,4,600,Example,0,826
7,4,600,Example,1,740
7,4,700,Example,0,1286
7,4,700,Example,1,960
7,4,800,Example,0,1435
7,4,800,Example,1,1464
7,4,900,Example,0,2284
7,4,900,Example,1,2153
7,4,1000,Example,0,2769
7,4,1000,Example,1,2852
7,4,1100,Example,0,3613
7,4,1100,Example,1,3775
7,4,1200,Example,0,4254
7,4,1200,Example,1,4335
7,4,1300,Example,0,4818
7,4,1300,Example,1,4715
7,4,1400,Example,0,4803
7,4,1400,Example,1,4850
7,4,1500,Example,0,4362
7,4,1500,Example,1,4278
7,4,1600,Example,0,4167
7,4,1600,Example,1,4022
7,4,1700,Example,0,4065
7,4,1700,Example,1,3835
7,4,1800,Example,0,3637
7,4,1800,Example,1,3297
7,4,1900,Example,0,2803
7,4,1900,Example,1,2739
7,4,2000,Example,0,2090
7,4,2000,Example,1,2319
7,4,2100,Example,0,1459
7,4,2100,Example,1,1643
7,4,2200,Example,0,1209
7,4,2200,Example,1,1246
7,4,2300,Example,0,874
7,4,2300,Example,1,1218
