day,month,time,location,direction,volume
3,10,1500,Example,0,5113
3,10,1500,Example,1,5410
3,10,1600,Example,0,6139
3,10,1600,Example,1,6575
3,10,1700,Example,0,5846
3,10,1700,Example,1,6373
3,10,1800,Example,0,5319
3,10,1800,Example,1,5194
3,10,1900,Example,0,4083
3,10,1900,Example,1,3791
3,10,2000,Example,0,2577
3,10,2000,Example,1,2659
3,10,2100,Example,0,1919
3,10,2100,Example,1,2073
3,10,2200,Example,0,1495
3,10,2200,Example,1,1714
3,10,2300,Example,0,957
3,10,2300,Example,1,1355
4,10,0,Example,0,540
4,10,0,Example,1,1022
4,10,100,Example,0,255
4,10,100,Example,1,649
4,10,200,Example,0,254
4,10,200,Example,1,261
4,10,300,Example,0,437
4,10,300,Example,1,229
4,10,400,Example,0,1044
4,10,400,Example,1,486
4,10,500,Example,0,1613
4,10,500,Example,1,1051
4,10,600,Example,0,3440
4,10,600,Example,1,3537
4,10,700,Example,0,6071
4,10,700,Example,1,5164
4,10,800,Example,0,6168
4,10,800,Example,1,4301
4,10,900,Example,0,5140
4,10,900,Example,1,5307
4,10,1000,Example,0,4446
4,10,1000,Example,1,4187
4,10,1100,Example,0,4292
4,10,1100,Example,1,4273
4,10,1200,Example,0,4518
4,10,1200,Example,1,4461
4,10,1300,Example,0,4817
4,10,1300,Example,1,4715
4,10,1400,Example,0,4920
4,10,1400,Example,1,4714
4,10,1500,Example,0,5395
4,10,1500,Example,1,5391
4,10,1600,Example,0,5916
4,10,1600,Example,1,5958
4,10,1700,Example,0,5698
4,10,1700,Example,1,5938
4,10,1800,Example,0,5334
4,10,1800,Example,1,5412
4,10,1900,Example,0,4398
4,10,1900,Example,1,3867
4,10,2000,Example,0,2648
4,10,2000,Example,1,2778
4,10,2100,Example,0,2152
4,10,2100,Example,1,2255
4,10,2200,Example,0,1469
4,10,2200,Example,1,1757
4,10,2300,Example,0,1085
4,10,2300,Example,1,1389
5,10,0,Example,0,684
5,10,0,Example,1,1157
5,10,100,Example,0,331
5,10,100,Example,1,789
5,10,200,Example,0,253
5,10,200,Example,1,386
5,10,300,Example,0,493
5,10,300,Example,1,281
5,10,400,Example,0,1170
5,10,400,Example,1,518
5,10,500,Example,0,1516
5,10,500,Example,1,1129
5,10,600,Example,0,3401
5,10,600,Example,1,3291
5,10,700,Example,0,6198
5,10,700,Example,1,5556
5,10,800,Example,0,5844
5,10,800,Example,1,4850
